"phi_0","gradPhi_0","gradPhi_1","Points:0","Points:1","Points:2"
-2.7756,1.0225,0.057652,-1.936,1.8383,0
-2.7732,1.0229,0.046255,-1.9354,1.8705,0
-2.8062,1.0114,0.046845,-1.9677,1.8686,0
-2.5284,0.65641,0.39543,-1.2727,0.38358,0
-2.5181,0.63632,0.40694,-1.2522,0.37637,0
-2.5117,0.66722,0.41951,-1.2613,0.40614,0
-2.5018,0.64358,0.43126,-1.2393,0.39543,0
-2.485,0.65229,0.45545,-1.2264,0.41449,0
-2.4943,0.67948,0.44302,-1.2499,0.4287,0
-2.8542,0.81884,0.096631,-1.6502,0.15601,0
-2.8827,0.83824,0.090434,-1.6841,0.15179,0
-2.8824,0.83337,0.072346,-1.6807,0.12018,0
-2.8548,0.81351,0.076635,-1.6473,0.12238,0
-1.381,1.6501,0.72589,-0.64439,1.0449,0
-1.3985,1.6467,0.76595,-0.64287,1.018,0
-1.2833,1.7237,0.69993,-0.59541,1.0659,0
-1.3325,1.6872,0.71406,-0.6199,1.0554,0
-1.3489,1.6873,0.7558,-0.61761,1.0278,0
-1.2984,1.7276,0.74303,-0.59235,1.0376,0
-0.43461,1.7935,0.078783,-0.23919,1.6841,0
-0.38078,1.8034,0.071085,-0.20902,1.6786,0
-0.37714,1.7948,0.063334,-0.20811,1.7083,0
-0.43064,1.7855,0.070179,-0.23819,1.7136,0
-0.70863,1.8354,0.24059,-0.36924,1.4316,0
-0.66623,1.8593,0.23864,-0.34412,1.4149,0
-0.62544,1.8561,0.21272,-0.32551,1.4425,0
-0.67471,1.8325,0.21777,-0.354,1.4577,0
-2.5375,0.48404,0.33024,-1.2003,0.24637,0
-2.5505,0.47305,0.29121,-1.2087,0.21751,0
-2.5417,0.4371,0.29784,-1.1839,0.20888,0
-2.5312,0.44816,0.33289,-1.1779,0.23373,0
-1.1643,1.5811,0.055488,-0.68053,1.8865,0
-1.2113,1.5661,0.054989,-0.71051,1.889,0
-1.2181,1.5651,0.067634,-0.71387,1.8641,0
-1.1781,1.5781,0.069103,-0.68823,1.8596,0
-3.0962,0.97574,0.15198,-1.941,0.32033,0
-3.0915,0.97704,0.16504,-1.9414,0.3528,0
-3.1192,0.98866,0.16699,-1.9707,0.35973,0
-3.1242,0.98801,0.15392,-1.9705,0.32683,0
-2.6937,1.0532,0.13935,-1.8349,1.6041,0
-2.7031,1.0505,0.14634,-1.8408,1.582,0
-2.6468,1.0677,0.14688,-1.7883,1.5866,0
-2.6703,1.0605,0.14304,-1.8116,1.5954,0
-2.6841,1.0564,0.15039,-1.8213,1.5716,0
-2.665,1.0622,0.15454,-1.8018,1.5612,0
-3.0228,0.92316,0.078101,-1.8429,0.15027,0
-3.0518,0.93898,0.078305,-1.8743,0.15327,0
-3.0529,0.93736,0.062886,-1.8732,0.12233,0
-3.0237,0.92119,0.062677,-1.8416,0.11982,0
-2.6726,1.0576,0.05677,-1.8372,1.8431,0
-2.6702,1.0582,0.04545,-1.8365,1.8747,0
-2.7053,1.0462,0.045559,-1.8698,1.8736,0
-2.7078,1.0457,0.056828,-1.8706,1.842,0
-2.7536,1.0352,0.14892,-1.8875,1.5696,0
-2.7284,1.0428,0.14759,-1.8642,1.5758,0
-2.7212,1.0446,0.13978,-1.8606,1.6004,0
-2.7485,1.0362,0.14033,-1.8864,1.5966,0
-2.738,1.0181,0.29037,-1.7436,0.98623,0
-2.7659,1.0168,0.28502,-1.7733,0.99431,0
-2.7799,1.0123,0.28625,-1.7794,0.96675,0
-2.7526,1.0131,0.29131,-1.7503,0.95936,0
-0.21938,1.773,0.011438,-0.12338,1.9078,0
-0.27345,1.7685,0.01389,-0.15392,1.9096,0
-0.26674,1.7763,0.022793,-0.14951,1.8492,0
-0.21311,1.7809,0.018679,-0.11932,1.8463,0
-0.2162,1.7765,0.015088,-0.12135,1.877,0
-0.27003,1.7719,0.018367,-0.15172,1.8794,0
-1.4581,1.5882,0.73579,-0.68562,1.0307,0
-1.4678,1.587,0.76859,-0.68125,1.0086,0
-1.4334,1.6167,0.7679,-0.66206,1.0133,0
-1.4198,1.6191,0.73159,-0.665,1.0378,0
-0.28789,1.7637,0.0048476,-0.16242,1.9699,0
-0.28061,1.7657,0.0094746,-0.15817,1.9397,0
-0.22497,1.7702,0.0077972,-0.1267,1.9385,0
-0.23066,1.7684,0.0039889,-0.13001,1.9693,0
-2.7221,0.71549,0.14897,-1.4838,0.19048,0
-2.7036,0.69301,0.15098,-1.4561,0.18365,0
-2.6952,0.6973,0.17457,-1.4508,0.21275,0
-2.7142,0.71984,0.17086,-1.4791,0.21913,0
-1.4762,1.4802,0.11354,-0.87838,1.7808,0
-1.4853,1.4762,0.1024,-0.88603,1.8017,0
-1.553,1.4527,0.12038,-0.92961,1.7671,0
-1.5148,1.4664,0.11704,-0.90399,1.7739,0
-1.5218,1.4631,0.10363,-0.91071,1.799,0
-1.558,1.45,0.10475,-0.93538,1.7964,0
-2.3728,1.1591,0.04674,-1.5683,1.8825,0
-2.373,1.1589,0.058543,-1.5672,1.8527,0
-2.3357,1.1716,0.059056,-1.5352,1.8536,0
-2.3352,1.172,0.047188,-1.5362,1.8831,0
-2.5358,0.5898,0.3692,-1.2475,0.32327,0
-2.5272,0.6128,0.389,-1.2499,0.34982,0
-2.5401,0.63661,0.37461,-1.2745,0.35624,0
-2.5512,0.61781,0.35221,-1.2764,0.32891,0
-1.4201,1.4979,0.081188,-0.84466,1.8419,0
-1.4527,1.4871,0.091799,-0.86535,1.8218,0
-1.4407,1.4922,0.10417,-0.85576,1.7983,0
-1.4051,1.5041,0.094742,-0.83314,1.8159,0
